addfriend_dz(uid=305512, domain=dom)
addfriend_dz(uid=304847, domain=dom)
addfriend_dz(uid=304846, domain=dom)
addfriend_dz(uid=304845, domain=dom)
addfriend_dz(uid=304844, domain=dom)
addfriend_dz(uid=304843, domain=dom)
addfriend_dz(uid=304842, domain=dom)
addfriend_dz(uid=304841, domain=dom)
addfriend_dz(uid=304840, domain=dom)
addfriend_dz(uid=304839, domain=dom)
addfriend_dz(uid=304838, domain=dom)
addfriend_dz(uid=304837, domain=dom)
addfriend_dz(uid=304836, domain=dom)
addfriend_dz(uid=304835, domain=dom)
addfriend_dz(uid=304834, domain=dom)
addfriend_dz(uid=304833, domain=dom)
addfriend_dz(uid=304832, domain=dom)
addfriend_dz(uid=304831, domain=dom)
addfriend_dz(uid=304830, domain=dom)
addfriend_dz(uid=304829, domain=dom)
addfriend_dz(uid=304828, domain=dom)
addfriend_dz(uid=304827, domain=dom)
addfriend_dz(uid=304826, domain=dom)
addfriend_dz(uid=304825, domain=dom)
addfriend_dz(uid=304824, domain=dom)
addfriend_dz(uid=304823, domain=dom)
addfriend_dz(uid=304822, domain=dom)
addfriend_dz(uid=304821, domain=dom)
addfriend_dz(uid=304820, domain=dom)
addfriend_dz(uid=304819, domain=dom)
addfriend_dz(uid=304818, domain=dom)
addfriend_dz(uid=304817, domain=dom)
addfriend_dz(uid=304816, domain=dom)
addfriend_dz(uid=304815, domain=dom)
addfriend_dz(uid=304814, domain=dom)
addfriend_dz(uid=304813, domain=dom)
addfriend_dz(uid=304812, domain=dom)
addfriend_dz(uid=304811, domain=dom)
addfriend_dz(uid=304810, domain=dom)
addfriend_dz(uid=304809, domain=dom)
addfriend_dz(uid=304808, domain=dom)
addfriend_dz(uid=304807, domain=dom)
addfriend_dz(uid=304806, domain=dom)
addfriend_dz(uid=304805, domain=dom)
addfriend_dz(uid=304804, domain=dom)
addfriend_dz(uid=304803, domain=dom)
addfriend_dz(uid=304802, domain=dom)
addfriend_dz(uid=304801, domain=dom)
addfriend_dz(uid=304800, domain=dom)
addfriend_dz(uid=304799, domain=dom)
addfriend_dz(uid=304798, domain=dom)
addfriend_dz(uid=304797, domain=dom)
addfriend_dz(uid=304796, domain=dom)
addfriend_dz(uid=304795, domain=dom)
addfriend_dz(uid=304794, domain=dom)
addfriend_dz(uid=304793, domain=dom)
addfriend_dz(uid=304792, domain=dom)
addfriend_dz(uid=304791, domain=dom)
addfriend_dz(uid=304790, domain=dom)
addfriend_dz(uid=304789, domain=dom)
addfriend_dz(uid=304788, domain=dom)
addfriend_dz(uid=304787, domain=dom)
addfriend_dz(uid=304786, domain=dom)
addfriend_dz(uid=304785, domain=dom)
addfriend_dz(uid=304784, domain=dom)
addfriend_dz(uid=304783, domain=dom)
addfriend_dz(uid=304782, domain=dom)
addfriend_dz(uid=304781, domain=dom)
addfriend_dz(uid=304780, domain=dom)
addfriend_dz(uid=304779, domain=dom)
addfriend_dz(uid=304778, domain=dom)
addfriend_dz(uid=304777, domain=dom)
addfriend_dz(uid=304776, domain=dom)
addfriend_dz(uid=304775, domain=dom)
addfriend_dz(uid=304774, domain=dom)
addfriend_dz(uid=304773, domain=dom)
addfriend_dz(uid=304772, domain=dom)
addfriend_dz(uid=304771, domain=dom)
addfriend_dz(uid=304770, domain=dom)
addfriend_dz(uid=304769, domain=dom)
addfriend_dz(uid=304768, domain=dom)
addfriend_dz(uid=304767, domain=dom)
addfriend_dz(uid=304766, domain=dom)
addfriend_dz(uid=304765, domain=dom)
addfriend_dz(uid=304764, domain=dom)
addfriend_dz(uid=304763, domain=dom)
addfriend_dz(uid=304762, domain=dom)
addfriend_dz(uid=304761, domain=dom)
addfriend_dz(uid=304760, domain=dom)
addfriend_dz(uid=304759, domain=dom)
addfriend_dz(uid=304758, domain=dom)
addfriend_dz(uid=304757, domain=dom)
addfriend_dz(uid=304756, domain=dom)
addfriend_dz(uid=304755, domain=dom)
addfriend_dz(uid=304754, domain=dom)
addfriend_dz(uid=304753, domain=dom)
addfriend_dz(uid=304752, domain=dom)
addfriend_dz(uid=304751, domain=dom)
addfriend_dz(uid=304750, domain=dom)
addfriend_dz(uid=304749, domain=dom)
addfriend_dz(uid=304748, domain=dom)
addfriend_dz(uid=304747, domain=dom)
addfriend_dz(uid=304746, domain=dom)
addfriend_dz(uid=304745, domain=dom)
addfriend_dz(uid=304744, domain=dom)
addfriend_dz(uid=304743, domain=dom)
addfriend_dz(uid=304742, domain=dom)
addfriend_dz(uid=304741, domain=dom)
addfriend_dz(uid=304740, domain=dom)
addfriend_dz(uid=304739, domain=dom)
addfriend_dz(uid=304738, domain=dom)
addfriend_dz(uid=304737, domain=dom)
addfriend_dz(uid=304736, domain=dom)
addfriend_dz(uid=304735, domain=dom)
addfriend_dz(uid=304734, domain=dom)
addfriend_dz(uid=304733, domain=dom)
addfriend_dz(uid=304732, domain=dom)
addfriend_dz(uid=304731, domain=dom)
addfriend_dz(uid=304730, domain=dom)
addfriend_dz(uid=304729, domain=dom)
addfriend_dz(uid=304728, domain=dom)
addfriend_dz(uid=304727, domain=dom)
addfriend_dz(uid=304726, domain=dom)
addfriend_dz(uid=304725, domain=dom)
addfriend_dz(uid=304724, domain=dom)
addfriend_dz(uid=304723, domain=dom)
addfriend_dz(uid=304722, domain=dom)
addfriend_dz(uid=304721, domain=dom)
addfriend_dz(uid=304720, domain=dom)
addfriend_dz(uid=304719, domain=dom)
addfriend_dz(uid=304718, domain=dom)
addfriend_dz(uid=304717, domain=dom)
addfriend_dz(uid=304716, domain=dom)
addfriend_dz(uid=304715, domain=dom)
addfriend_dz(uid=304714, domain=dom)
addfriend_dz(uid=304713, domain=dom)
addfriend_dz(uid=304712, domain=dom)
addfriend_dz(uid=304711, domain=dom)
addfriend_dz(uid=304710, domain=dom)
addfriend_dz(uid=304709, domain=dom)
addfriend_dz(uid=304708, domain=dom)
addfriend_dz(uid=304707, domain=dom)
addfriend_dz(uid=304706, domain=dom)
addfriend_dz(uid=304705, domain=dom)
addfriend_dz(uid=304704, domain=dom)
addfriend_dz(uid=304703, domain=dom)
addfriend_dz(uid=304702, domain=dom)
addfriend_dz(uid=304701, domain=dom)
addfriend_dz(uid=304700, domain=dom)
addfriend_dz(uid=304699, domain=dom)
addfriend_dz(uid=304698, domain=dom)
addfriend_dz(uid=304697, domain=dom)
addfriend_dz(uid=304696, domain=dom)
addfriend_dz(uid=304695, domain=dom)
addfriend_dz(uid=304694, domain=dom)
addfriend_dz(uid=304693, domain=dom)
addfriend_dz(uid=304692, domain=dom)
addfriend_dz(uid=304691, domain=dom)
addfriend_dz(uid=304690, domain=dom)
addfriend_dz(uid=304689, domain=dom)
addfriend_dz(uid=304688, domain=dom)
addfriend_dz(uid=304687, domain=dom)
addfriend_dz(uid=304686, domain=dom)
addfriend_dz(uid=304685, domain=dom)
addfriend_dz(uid=304684, domain=dom)
addfriend_dz(uid=304683, domain=dom)
addfriend_dz(uid=304682, domain=dom)
addfriend_dz(uid=304681, domain=dom)
addfriend_dz(uid=304680, domain=dom)
addfriend_dz(uid=304679, domain=dom)
addfriend_dz(uid=304678, domain=dom)
addfriend_dz(uid=304677, domain=dom)
addfriend_dz(uid=304676, domain=dom)
addfriend_dz(uid=304675, domain=dom)
addfriend_dz(uid=304674, domain=dom)
addfriend_dz(uid=304673, domain=dom)
addfriend_dz(uid=304672, domain=dom)
addfriend_dz(uid=304671, domain=dom)
addfriend_dz(uid=304670, domain=dom)
addfriend_dz(uid=304669, domain=dom)
addfriend_dz(uid=304668, domain=dom)
addfriend_dz(uid=304667, domain=dom)
addfriend_dz(uid=304666, domain=dom)
addfriend_dz(uid=304665, domain=dom)
addfriend_dz(uid=304664, domain=dom)
addfriend_dz(uid=304663, domain=dom)
addfriend_dz(uid=304662, domain=dom)
addfriend_dz(uid=304661, domain=dom)
addfriend_dz(uid=304660, domain=dom)
addfriend_dz(uid=304659, domain=dom)
addfriend_dz(uid=304658, domain=dom)
addfriend_dz(uid=304657, domain=dom)
addfriend_dz(uid=304656, domain=dom)
addfriend_dz(uid=304655, domain=dom)
addfriend_dz(uid=304654, domain=dom)
addfriend_dz(uid=304653, domain=dom)
addfriend_dz(uid=304652, domain=dom)
addfriend_dz(uid=304651, domain=dom)
addfriend_dz(uid=304650, domain=dom)
addfriend_dz(uid=304649, domain=dom)
addfriend_dz(uid=304648, domain=dom)
addfriend_dz(uid=304647, domain=dom)
addfriend_dz(uid=304646, domain=dom)
addfriend_dz(uid=304645, domain=dom)
addfriend_dz(uid=304644, domain=dom)
addfriend_dz(uid=304643, domain=dom)
addfriend_dz(uid=304642, domain=dom)
addfriend_dz(uid=304641, domain=dom)
addfriend_dz(uid=304640, domain=dom)
addfriend_dz(uid=304639, domain=dom)
addfriend_dz(uid=304638, domain=dom)
addfriend_dz(uid=304637, domain=dom)
addfriend_dz(uid=304636, domain=dom)
addfriend_dz(uid=304635, domain=dom)
addfriend_dz(uid=304634, domain=dom)
addfriend_dz(uid=304633, domain=dom)
addfriend_dz(uid=304632, domain=dom)
addfriend_dz(uid=304631, domain=dom)
addfriend_dz(uid=304630, domain=dom)
addfriend_dz(uid=304629, domain=dom)
addfriend_dz(uid=304628, domain=dom)
addfriend_dz(uid=304627, domain=dom)
addfriend_dz(uid=304626, domain=dom)
addfriend_dz(uid=304625, domain=dom)
addfriend_dz(uid=304624, domain=dom)
addfriend_dz(uid=304623, domain=dom)
addfriend_dz(uid=304622, domain=dom)
addfriend_dz(uid=304621, domain=dom)
addfriend_dz(uid=304620, domain=dom)
addfriend_dz(uid=304619, domain=dom)
addfriend_dz(uid=304618, domain=dom)
addfriend_dz(uid=304617, domain=dom)
addfriend_dz(uid=304616, domain=dom)
addfriend_dz(uid=304615, domain=dom)
addfriend_dz(uid=304614, domain=dom)
addfriend_dz(uid=304613, domain=dom)
addfriend_dz(uid=304612, domain=dom)
addfriend_dz(uid=304611, domain=dom)
addfriend_dz(uid=304610, domain=dom)
addfriend_dz(uid=304609, domain=dom)
addfriend_dz(uid=304608, domain=dom)
addfriend_dz(uid=304607, domain=dom)
addfriend_dz(uid=304606, domain=dom)
addfriend_dz(uid=304605, domain=dom)
addfriend_dz(uid=304604, domain=dom)
addfriend_dz(uid=304603, domain=dom)
addfriend_dz(uid=304602, domain=dom)
addfriend_dz(uid=304601, domain=dom)
addfriend_dz(uid=304600, domain=dom)
addfriend_dz(uid=304599, domain=dom)
addfriend_dz(uid=304598, domain=dom)
addfriend_dz(uid=304597, domain=dom)
addfriend_dz(uid=304596, domain=dom)
addfriend_dz(uid=304595, domain=dom)
addfriend_dz(uid=304594, domain=dom)
addfriend_dz(uid=304593, domain=dom)
addfriend_dz(uid=304592, domain=dom)
addfriend_dz(uid=304591, domain=dom)
addfriend_dz(uid=304590, domain=dom)
addfriend_dz(uid=304589, domain=dom)
addfriend_dz(uid=304588, domain=dom)
addfriend_dz(uid=304587, domain=dom)
addfriend_dz(uid=304586, domain=dom)
addfriend_dz(uid=304585, domain=dom)
addfriend_dz(uid=304584, domain=dom)
addfriend_dz(uid=304583, domain=dom)
addfriend_dz(uid=304582, domain=dom)
addfriend_dz(uid=304581, domain=dom)
addfriend_dz(uid=304580, domain=dom)
addfriend_dz(uid=304579, domain=dom)
addfriend_dz(uid=304578, domain=dom)
addfriend_dz(uid=304577, domain=dom)
addfriend_dz(uid=304576, domain=dom)
addfriend_dz(uid=304575, domain=dom)
addfriend_dz(uid=304574, domain=dom)
addfriend_dz(uid=304573, domain=dom)
addfriend_dz(uid=304572, domain=dom)
addfriend_dz(uid=304571, domain=dom)
addfriend_dz(uid=304570, domain=dom)
addfriend_dz(uid=304569, domain=dom)
addfriend_dz(uid=304568, domain=dom)
addfriend_dz(uid=304567, domain=dom)
addfriend_dz(uid=304566, domain=dom)
addfriend_dz(uid=304565, domain=dom)
addfriend_dz(uid=304564, domain=dom)
addfriend_dz(uid=304563, domain=dom)
addfriend_dz(uid=304562, domain=dom)
addfriend_dz(uid=304561, domain=dom)
addfriend_dz(uid=304560, domain=dom)
addfriend_dz(uid=304559, domain=dom)
addfriend_dz(uid=304558, domain=dom)
addfriend_dz(uid=304557, domain=dom)
addfriend_dz(uid=304556, domain=dom)
addfriend_dz(uid=304555, domain=dom)
addfriend_dz(uid=304554, domain=dom)
addfriend_dz(uid=304553, domain=dom)
addfriend_dz(uid=304552, domain=dom)
addfriend_dz(uid=304551, domain=dom)
addfriend_dz(uid=304550, domain=dom)
addfriend_dz(uid=304549, domain=dom)
addfriend_dz(uid=304548, domain=dom)
addfriend_dz(uid=304547, domain=dom)
addfriend_dz(uid=304546, domain=dom)
addfriend_dz(uid=304545, domain=dom)
addfriend_dz(uid=304544, domain=dom)
addfriend_dz(uid=304543, domain=dom)
addfriend_dz(uid=304542, domain=dom)
addfriend_dz(uid=304541, domain=dom)
addfriend_dz(uid=304540, domain=dom)
addfriend_dz(uid=304539, domain=dom)
addfriend_dz(uid=304538, domain=dom)
addfriend_dz(uid=304537, domain=dom)
addfriend_dz(uid=304536, domain=dom)
addfriend_dz(uid=304535, domain=dom)
addfriend_dz(uid=304534, domain=dom)
addfriend_dz(uid=304533, domain=dom)
addfriend_dz(uid=304532, domain=dom)
addfriend_dz(uid=304531, domain=dom)
addfriend_dz(uid=304530, domain=dom)
addfriend_dz(uid=304529, domain=dom)
addfriend_dz(uid=304528, domain=dom)
addfriend_dz(uid=304527, domain=dom)
addfriend_dz(uid=304526, domain=dom)
addfriend_dz(uid=304525, domain=dom)
addfriend_dz(uid=304524, domain=dom)
addfriend_dz(uid=304523, domain=dom)
addfriend_dz(uid=304522, domain=dom)
addfriend_dz(uid=304521, domain=dom)
addfriend_dz(uid=304520, domain=dom)
addfriend_dz(uid=304519, domain=dom)
addfriend_dz(uid=304518, domain=dom)
addfriend_dz(uid=304517, domain=dom)
addfriend_dz(uid=304516, domain=dom)
addfriend_dz(uid=304515, domain=dom)
addfriend_dz(uid=304514, domain=dom)
addfriend_dz(uid=304513, domain=dom)
addfriend_dz(uid=304512, domain=dom)
addfriend_dz(uid=304511, domain=dom)
addfriend_dz(uid=304510, domain=dom)
addfriend_dz(uid=304509, domain=dom)
addfriend_dz(uid=304508, domain=dom)
addfriend_dz(uid=304507, domain=dom)
addfriend_dz(uid=304506, domain=dom)
addfriend_dz(uid=304505, domain=dom)
addfriend_dz(uid=304504, domain=dom)
addfriend_dz(uid=304503, domain=dom)
addfriend_dz(uid=304502, domain=dom)
addfriend_dz(uid=304501, domain=dom)
addfriend_dz(uid=304500, domain=dom)
addfriend_dz(uid=304499, domain=dom)
addfriend_dz(uid=304498, domain=dom)
addfriend_dz(uid=304497, domain=dom)
addfriend_dz(uid=304496, domain=dom)
addfriend_dz(uid=304495, domain=dom)
addfriend_dz(uid=304494, domain=dom)
addfriend_dz(uid=304493, domain=dom)
addfriend_dz(uid=304492, domain=dom)
addfriend_dz(uid=304491, domain=dom)
addfriend_dz(uid=304490, domain=dom)
addfriend_dz(uid=304489, domain=dom)
addfriend_dz(uid=304488, domain=dom)
addfriend_dz(uid=304487, domain=dom)
addfriend_dz(uid=304486, domain=dom)
addfriend_dz(uid=304485, domain=dom)
addfriend_dz(uid=304484, domain=dom)
addfriend_dz(uid=304483, domain=dom)
addfriend_dz(uid=304482, domain=dom)
addfriend_dz(uid=304481, domain=dom)
addfriend_dz(uid=304480, domain=dom)
addfriend_dz(uid=304479, domain=dom)
addfriend_dz(uid=304478, domain=dom)
addfriend_dz(uid=304477, domain=dom)
addfriend_dz(uid=304476, domain=dom)
addfriend_dz(uid=304475, domain=dom)
addfriend_dz(uid=304474, domain=dom)
addfriend_dz(uid=304473, domain=dom)
addfriend_dz(uid=304472, domain=dom)
addfriend_dz(uid=304471, domain=dom)
addfriend_dz(uid=304470, domain=dom)
addfriend_dz(uid=304469, domain=dom)
addfriend_dz(uid=304468, domain=dom)
addfriend_dz(uid=304467, domain=dom)
addfriend_dz(uid=304466, domain=dom)
addfriend_dz(uid=304465, domain=dom)
addfriend_dz(uid=304464, domain=dom)
addfriend_dz(uid=304463, domain=dom)
addfriend_dz(uid=304462, domain=dom)
addfriend_dz(uid=304461, domain=dom)
addfriend_dz(uid=304460, domain=dom)
addfriend_dz(uid=304459, domain=dom)
addfriend_dz(uid=304458, domain=dom)
addfriend_dz(uid=304457, domain=dom)
addfriend_dz(uid=304456, domain=dom)
addfriend_dz(uid=304455, domain=dom)
addfriend_dz(uid=304454, domain=dom)
addfriend_dz(uid=304453, domain=dom)
addfriend_dz(uid=304452, domain=dom)
addfriend_dz(uid=304451, domain=dom)
addfriend_dz(uid=304450, domain=dom)
addfriend_dz(uid=304449, domain=dom)
addfriend_dz(uid=304448, domain=dom)
addfriend_dz(uid=304447, domain=dom)
addfriend_dz(uid=304446, domain=dom)
addfriend_dz(uid=304445, domain=dom)
addfriend_dz(uid=304444, domain=dom)
addfriend_dz(uid=304443, domain=dom)
addfriend_dz(uid=304442, domain=dom)
addfriend_dz(uid=304441, domain=dom)
addfriend_dz(uid=304440, domain=dom)
addfriend_dz(uid=304439, domain=dom)
addfriend_dz(uid=304438, domain=dom)
addfriend_dz(uid=304437, domain=dom)
addfriend_dz(uid=304436, domain=dom)
addfriend_dz(uid=304435, domain=dom)
addfriend_dz(uid=304434, domain=dom)
addfriend_dz(uid=304433, domain=dom)
addfriend_dz(uid=304432, domain=dom)
addfriend_dz(uid=304431, domain=dom)
addfriend_dz(uid=304430, domain=dom)
addfriend_dz(uid=304429, domain=dom)
addfriend_dz(uid=304428, domain=dom)
addfriend_dz(uid=304427, domain=dom)
addfriend_dz(uid=304426, domain=dom)
addfriend_dz(uid=304425, domain=dom)
addfriend_dz(uid=304424, domain=dom)
addfriend_dz(uid=304423, domain=dom)
addfriend_dz(uid=304422, domain=dom)
addfriend_dz(uid=304421, domain=dom)
addfriend_dz(uid=304420, domain=dom)
addfriend_dz(uid=304419, domain=dom)
addfriend_dz(uid=304418, domain=dom)
addfriend_dz(uid=304417, domain=dom)
addfriend_dz(uid=304416, domain=dom)
addfriend_dz(uid=304415, domain=dom)
addfriend_dz(uid=304414, domain=dom)
addfriend_dz(uid=304413, domain=dom)
addfriend_dz(uid=304412, domain=dom)
addfriend_dz(uid=304411, domain=dom)
addfriend_dz(uid=304410, domain=dom)
addfriend_dz(uid=304409, domain=dom)
addfriend_dz(uid=304408, domain=dom)
addfriend_dz(uid=304407, domain=dom)
addfriend_dz(uid=304406, domain=dom)
addfriend_dz(uid=304405, domain=dom)
addfriend_dz(uid=304404, domain=dom)
addfriend_dz(uid=304403, domain=dom)
addfriend_dz(uid=304402, domain=dom)
addfriend_dz(uid=304401, domain=dom)
addfriend_dz(uid=304400, domain=dom)
addfriend_dz(uid=304399, domain=dom)
addfriend_dz(uid=304398, domain=dom)
addfriend_dz(uid=304397, domain=dom)
addfriend_dz(uid=304396, domain=dom)
addfriend_dz(uid=304395, domain=dom)
addfriend_dz(uid=304394, domain=dom)
addfriend_dz(uid=304393, domain=dom)
addfriend_dz(uid=304392, domain=dom)
addfriend_dz(uid=304391, domain=dom)
addfriend_dz(uid=304390, domain=dom)
addfriend_dz(uid=304389, domain=dom)
addfriend_dz(uid=304388, domain=dom)
addfriend_dz(uid=304387, domain=dom)
addfriend_dz(uid=304386, domain=dom)
addfriend_dz(uid=304385, domain=dom)
addfriend_dz(uid=304384, domain=dom)
addfriend_dz(uid=304383, domain=dom)
addfriend_dz(uid=304382, domain=dom)
addfriend_dz(uid=304381, domain=dom)
addfriend_dz(uid=304380, domain=dom)
addfriend_dz(uid=304379, domain=dom)
addfriend_dz(uid=304378, domain=dom)
addfriend_dz(uid=304377, domain=dom)
addfriend_dz(uid=304376, domain=dom)
addfriend_dz(uid=304375, domain=dom)
addfriend_dz(uid=304374, domain=dom)
addfriend_dz(uid=304373, domain=dom)
addfriend_dz(uid=304372, domain=dom)
addfriend_dz(uid=304371, domain=dom)
addfriend_dz(uid=304370, domain=dom)
addfriend_dz(uid=304369, domain=dom)
addfriend_dz(uid=304368, domain=dom)
addfriend_dz(uid=304367, domain=dom)
addfriend_dz(uid=304366, domain=dom)
addfriend_dz(uid=304365, domain=dom)
addfriend_dz(uid=304364, domain=dom)
addfriend_dz(uid=304363, domain=dom)
addfriend_dz(uid=304362, domain=dom)
addfriend_dz(uid=304361, domain=dom)
addfriend_dz(uid=304360, domain=dom)
addfriend_dz(uid=304359, domain=dom)
addfriend_dz(uid=304358, domain=dom)
addfriend_dz(uid=304357, domain=dom)
addfriend_dz(uid=304356, domain=dom)
addfriend_dz(uid=304355, domain=dom)
addfriend_dz(uid=304354, domain=dom)
addfriend_dz(uid=304353, domain=dom)
addfriend_dz(uid=304352, domain=dom)
addfriend_dz(uid=304351, domain=dom)
addfriend_dz(uid=304350, domain=dom)
addfriend_dz(uid=304349, domain=dom)
addfriend_dz(uid=304348, domain=dom)
addfriend_dz(uid=304347, domain=dom)
addfriend_dz(uid=304346, domain=dom)
addfriend_dz(uid=304345, domain=dom)
addfriend_dz(uid=304344, domain=dom)
addfriend_dz(uid=304343, domain=dom)
addfriend_dz(uid=304342, domain=dom)
addfriend_dz(uid=304341, domain=dom)
addfriend_dz(uid=304340, domain=dom)
addfriend_dz(uid=304339, domain=dom)
addfriend_dz(uid=304338, domain=dom)
addfriend_dz(uid=304337, domain=dom)
addfriend_dz(uid=304336, domain=dom)
addfriend_dz(uid=304335, domain=dom)
addfriend_dz(uid=304334, domain=dom)
addfriend_dz(uid=304333, domain=dom)
addfriend_dz(uid=304332, domain=dom)
addfriend_dz(uid=304331, domain=dom)
addfriend_dz(uid=304330, domain=dom)
addfriend_dz(uid=304329, domain=dom)
addfriend_dz(uid=304328, domain=dom)
addfriend_dz(uid=304327, domain=dom)
addfriend_dz(uid=304326, domain=dom)
addfriend_dz(uid=304325, domain=dom)
addfriend_dz(uid=304324, domain=dom)
addfriend_dz(uid=304323, domain=dom)
addfriend_dz(uid=304322, domain=dom)
addfriend_dz(uid=304321, domain=dom)
addfriend_dz(uid=304320, domain=dom)
addfriend_dz(uid=304319, domain=dom)
addfriend_dz(uid=304318, domain=dom)
addfriend_dz(uid=304317, domain=dom)
addfriend_dz(uid=304316, domain=dom)
addfriend_dz(uid=304315, domain=dom)
addfriend_dz(uid=304314, domain=dom)
addfriend_dz(uid=304313, domain=dom)
addfriend_dz(uid=304312, domain=dom)
addfriend_dz(uid=304311, domain=dom)
addfriend_dz(uid=304310, domain=dom)
addfriend_dz(uid=304309, domain=dom)
addfriend_dz(uid=304308, domain=dom)
addfriend_dz(uid=304307, domain=dom)
addfriend_dz(uid=304306, domain=dom)
addfriend_dz(uid=304305, domain=dom)
addfriend_dz(uid=304304, domain=dom)
addfriend_dz(uid=304303, domain=dom)
addfriend_dz(uid=304302, domain=dom)
addfriend_dz(uid=304301, domain=dom)
addfriend_dz(uid=304300, domain=dom)
addfriend_dz(uid=304299, domain=dom)
addfriend_dz(uid=304298, domain=dom)
addfriend_dz(uid=304297, domain=dom)
addfriend_dz(uid=304296, domain=dom)
